Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1539,12/5/2020,8:00 AM,Haryana,-,-,337,11,730
1540,12/5/2020,8:00 AM,Himachal Pradesh,-,-,39,2,59
1541,12/5/2020,8:00 AM,Jammu and Kashmir,-,-,427,10,879
1542,12/5/2020,8:00 AM,Jharkhand,-,-,78,3,160
1543,12/5/2020,8:00 AM,Karnataka,-,-,426,31,862
1544,12/5/2020,8:00 AM,Kerala,-,-,489,4,519
1545,12/5/2020,8:00 AM,Ladakh,-,-,21,0,42
1546,12/5/2020,8:00 AM,Madhya Pradesh,-,-,1747,221,3785
1547,12/5/2020,8:00 AM,Maharashtra,-,-,4786,868,23401
1548,12/5/2020,8:00 AM,Manipur,-,-,2,0,2
1549,12/5/2020,8:00 AM,Meghalaya,-,-,10,1,13
1550,12/5/2020,8:00 AM,Mizoram,-,-,1,0,1
1551,12/5/2020,8:00 AM,Odisha,-,-,85,3,414
1552,12/5/2020,8:00 AM,Puducherry,-,-,6,0,12
1553,12/5/2020,8:00 AM,Punjab,-,-,168,31,1877
1554,12/5/2020,8:00 AM,Rajasthan,-,-,2264,113,3988
1555,12/5/2020,8:00 AM,Tamil Nadu,-,-,2051,53,8002
1556,12/5/2020,8:00 AM,Telengana,-,-,800,30,1275
1557,12/5/2020,8:00 AM,Tripura,-,-,2,0,152
1558,12/5/2020,8:00 AM,Uttarakhand,-,-,46,1,68
1559,12/5/2020,8:00 AM,Uttar Pradesh,-,-,1758,80,3573
1560,12/5/2020,8:00 AM,West Bengal,-,-,499,190,2063
1561,13/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1562,13/05/20,8:00 AM,Andhra Pradesh,-,-,1056,46,2090
1563,13/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1564,13/05/20,8:00 AM,Assam,-,-,39,2,65
1565,13/05/20,8:00 AM,Bihar,-,-,383,6,831
1566,13/05/20,8:00 AM,Chandigarh,-,-,28,3,187
1567,13/05/20,8:00 AM,Chhattisgarh,-,-,54,0,59
1568,13/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1569,13/05/20,8:00 AM,Delhi,-,-,2512,86,7639
1570,13/05/20,8:00 AM,Goa,-,-,7,0,7
1571,13/05/20,8:00 AM,Gujarat,-,-,3246,537,8903
1572,13/05/20,8:00 AM,Haryana,-,-,342,11,780
1573,13/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,65
1574,13/05/20,8:00 AM,Jammu and Kashmir,-,-,455,10,934
1575,13/05/20,8:00 AM,Jharkhand,-,-,79,3,172
1576,13/05/20,8:00 AM,Karnataka,-,-,433,31,925
1577,13/05/20,8:00 AM,Kerala,-,-,489,4,524
1578,13/05/20,8:00 AM,Ladakh,-,-,21,0,42
1579,13/05/20,8:00 AM,Madhya Pradesh,-,-,1860,225,3986
1580,13/05/20,8:00 AM,Maharashtra,-,-,5125,921,24427
1581,13/05/20,8:00 AM,Manipur,-,-,2,0,2
1582,13/05/20,8:00 AM,Meghalaya,-,-,10,1,13
1583,13/05/20,8:00 AM,Mizoram,-,-,1,0,1
1584,13/05/20,8:00 AM,Odisha,-,-,116,3,437
1585,13/05/20,8:00 AM,Puducherry,-,-,9,1,13
1586,13/05/20,8:00 AM,Punjab,-,-,171,32,1914
1587,13/05/20,8:00 AM,Rajasthan,-,-,2378,117,4126
1588,13/05/20,8:00 AM,Tamil Nadu,-,-,2134,61,8718
1589,13/05/20,8:00 AM,Telengana,-,-,830,32,1326
1590,13/05/20,8:00 AM,Tripura,-,-,2,0,154
1591,13/05/20,8:00 AM,Uttarakhand,-,-,46,1,69
1592,13/05/20,8:00 AM,Uttar Pradesh,-,-,1873,82,3664
1593,13/05/20,8:00 AM,West Bengal,-,-,612,198,2173
1594,14/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1595,14/05/20,8:00 AM,Andhra Pradesh,-,-,1142,47,2137
1596,14/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1597,14/05/20,8:00 AM,Assam,-,-,39,2,80
1598,14/05/20,8:00 AM,Bihar,-,-,388,7,940
1599,14/05/20,8:00 AM,Chandigarh,-,-,28,3,187
1600,14/05/20,8:00 AM,Chhattisgarh,-,-,55,0,59
1601,14/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1602,14/05/20,8:00 AM,Delhi,-,-,2858,106,7998
1603,14/05/20,8:00 AM,Goa,-,-,7,0,7
1604,14/05/20,8:00 AM,Gujarat,-,-,3562,566,9267
1605,14/05/20,8:00 AM,Haryana,-,-,418,11,793
1606,14/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,66
1607,14/05/20,8:00 AM,Jammu and Kashmir,-,-,466,11,971
1608,14/05/20,8:00 AM,Jharkhand,-,-,79,3,173
1609,14/05/20,8:00 AM,Karnataka,-,-,451,33,959
1610,14/05/20,8:00 AM,Kerala,-,-,490,4,534
1611,14/05/20,8:00 AM,Ladakh,-,-,22,0,43
1612,14/05/20,8:00 AM,Madhya Pradesh,-,-,2004,232,4173
1613,14/05/20,8:00 AM,Maharashtra,-,-,5547,975,25922
1614,14/05/20,8:00 AM,Manipur,-,-,2,0,2
1615,14/05/20,8:00 AM,Meghalaya,-,-,10,1,13
1616,14/05/20,8:00 AM,Mizoram,-,-,1,0,1
1617,14/05/20,8:00 AM,Odisha,-,-,143,3,538
1618,14/05/20,8:00 AM,Puducherry,-,-,9,1,13
1619,14/05/20,8:00 AM,Punjab,-,-,200,32,1924
1620,14/05/20,8:00 AM,Rajasthan,-,-,2459,121,4328
1621,14/05/20,8:00 AM,Tamil Nadu,-,-,2176,64,9227
1622,14/05/20,8:00 AM,Telengana,-,-,940,34,1367
1623,14/05/20,8:00 AM,Tripura,-,-,16,0,155
1624,14/05/20,8:00 AM,Uttarakhand,-,-,46,1,72
1625,14/05/20,8:00 AM,Uttar Pradesh,-,-,1902,83,3729
1626,14/05/20,8:00 AM,West Bengal,-,-,702,207,2290
1627,15/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1628,15/05/20,8:00 AM,Andhra Pradesh,-,-,1192,48,2205
1629,15/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1630,15/05/20,8:00 AM,Assam,-,-,39,2,87
1631,15/05/20,8:00 AM,Bihar,-,-,411,7,994
1632,15/05/20,8:00 AM,Chandigarh,-,-,37,3,191
1633,15/05/20,8:00 AM,Chhattisgarh,-,-,56,0,60
1634,15/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1635,15/05/20,8:00 AM,Delhi,-,-,3045,115,8470
1636,15/05/20,8:00 AM,Goa,-,-,7,0,14
1637,15/05/20,8:00 AM,Gujarat,-,-,3753,586,9591
1638,15/05/20,8:00 AM,Haryana,-,-,439,11,818
1639,15/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,74
1640,15/05/20,8:00 AM,Jammu and Kashmir,-,-,485,11,983
1641,15/05/20,8:00 AM,Jharkhand,-,-,87,3,197
1642,15/05/20,8:00 AM,Karnataka,-,-,460,35,987
1643,15/05/20,8:00 AM,Kerala,-,-,491,4,560
1644,15/05/20,8:00 AM,Ladakh,-,-,22,0,43
1645,15/05/20,8:00 AM,Madhya Pradesh,-,-,2171,237,4426
1646,15/05/20,8:00 AM,Maharashtra,-,-,6059,1019,27524
1647,15/05/20,8:00 AM,Manipur,-,-,2,0,3
1648,15/05/20,8:00 AM,Meghalaya,-,-,11,1,13
1649,15/05/20,8:00 AM,Mizoram,-,-,1,0,1
1650,15/05/20,8:00 AM,Odisha,-,-,158,3,611
1651,15/05/20,8:00 AM,Puducherry,-,-,9,1,13
1652,15/05/20,8:00 AM,Punjab,-,-,223,32,1935
1653,15/05/20,8:00 AM,Rajasthan,-,-,2580,125,4534
1654,15/05/20,8:00 AM,Tamil Nadu,-,-,2240,66,9674
1655,15/05/20,8:00 AM,Telengana,-,-,950,34,1414
1656,15/05/20,8:00 AM,Tripura,-,-,29,0,156
1657,15/05/20,8:00 AM,Uttarakhand,-,-,50,1,78
1658,15/05/20,8:00 AM,Uttar Pradesh,-,-,2072,88,3902
1659,15/05/20,8:00 AM,West Bengal,-,-,768,215,2377
1660,16/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1661,16/05/20,8:00 AM,Andhra Pradesh,-,-,1252,48,2307
1662,16/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1663,16/05/20,8:00 AM,Assam,-,-,41,2,90
1664,16/05/20,8:00 AM,Bihar,-,-,438,7,1018
1665,16/05/20,8:00 AM,Chandigarh,-,-,37,3,191
1666,16/05/20,8:00 AM,Chhattisgarh,-,-,56,0,66
1667,16/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1668,16/05/20,8:00 AM,Delhi,-,-,3518,123,8895
1669,16/05/20,8:00 AM,Goa,-,-,7,0,15
1670,16/05/20,8:00 AM,Gujarat,-,-,4035,606,9931
1671,16/05/20,8:00 AM,Haryana,-,-,439,11,818
1672,16/05/20,8:00 AM,Himachal Pradesh,-,-,39,3,76
1673,16/05/20,8:00 AM,Jammu and Kashmir,-,-,513,11,1013
1674,16/05/20,8:00 AM,Jharkhand,-,-,87,3,203
1675,16/05/20,8:00 AM,Karnataka,-,-,480,36,1056
1676,16/05/20,8:00 AM,Kerala,-,-,492,4,576
1677,16/05/20,8:00 AM,Ladakh,-,-,22,0,43
1678,16/05/20,8:00 AM,Madhya Pradesh,-,-,2283,239,4595
1679,16/05/20,8:00 AM,Maharashtra,-,-,6564,1068,29100
1680,16/05/20,8:00 AM,Manipur,-,-,2,0,3
1681,16/05/20,8:00 AM,Meghalaya,-,-,11,1,13
1682,16/05/20,8:00 AM,Mizoram,-,-,1,0,1
1683,16/05/20,8:00 AM,Odisha,-,-,166,3,672
1684,16/05/20,8:00 AM,Puducherry,-,-,9,1,13
1685,16/05/20,8:00 AM,Punjab,-,-,305,32,1935
1686,16/05/20,8:00 AM,Rajasthan,-,-,2677,125,4727
1687,16/05/20,8:00 AM,Tamil Nadu,-,-,2599,71,10108
1688,16/05/20,8:00 AM,Telengana,-,-,959,34,1454
1689,16/05/20,8:00 AM,Tripura,-,-,42,0,156
1690,16/05/20,8:00 AM,Uttarakhand,-,-,51,1,82
1691,16/05/20,8:00 AM,Uttar Pradesh,-,-,2165,95,4057
1692,16/05/20,8:00 AM,West Bengal,-,-,829,225,2461
1693,17/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1694,17/05/20,8:00 AM,Andhra Pradesh,-,-,1353,49,2355
1695,17/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1696,17/05/20,8:00 AM,Assam,-,-,41,2,92
1697,17/05/20,8:00 AM,Bihar,-,-,453,7,1179
1698,17/05/20,8:00 AM,Chandigarh,-,-,51,3,191
1699,17/05/20,8:00 AM,Chhattisgarh,-,-,56,0,67
1700,17/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1701,17/05/20,8:00 AM,Delhi,-,-,3926,129,9333
1702,17/05/20,8:00 AM,Goa,-,-,7,0,17
1703,17/05/20,8:00 AM,Gujarat,-,-,4308,625,10988
1704,17/05/20,8:00 AM,Haryana,-,-,514,13,887
1705,17/05/20,8:00 AM,Himachal Pradesh,-,-,43,3,78
1706,17/05/20,8:00 AM,Jammu and Kashmir,-,-,542,12,1121
1707,17/05/20,8:00 AM,Jharkhand,-,-,113,3,217
1708,17/05/20,8:00 AM,Karnataka,-,-,496,36,1092
1709,17/05/20,8:00 AM,Kerala,-,-,495,4,587
1710,17/05/20,8:00 AM,Ladakh,-,-,22,0,43
1711,17/05/20,8:00 AM,Madhya Pradesh,-,-,2315,243,4789
1712,17/05/20,8:00 AM,Maharashtra,-,-,7088,1135,30706
1713,17/05/20,8:00 AM,Manipur,-,-,2,0,7
1714,17/05/20,8:00 AM,Meghalaya,-,-,11,1,13
1715,17/05/20,8:00 AM,Mizoram,-,-,1,0,1
1716,17/05/20,8:00 AM,Odisha,-,-,196,3,737
1717,17/05/20,8:00 AM,Puducherry,-,-,9,1,13
1718,17/05/20,8:00 AM,Punjab,-,-,1257,32,1946
1719,17/05/20,8:00 AM,Rajasthan,-,-,2839,126,4960
1720,17/05/20,8:00 AM,Tamil Nadu,-,-,3538,74,10585
1721,17/05/20,8:00 AM,Telengana,-,-,971,34,1509
1722,17/05/20,8:00 AM,Tripura,-,-,64,0,167
1723,17/05/20,8:00 AM,Uttarakhand,-,-,51,1,88
1724,17/05/20,8:00 AM,Uttar Pradesh,-,-,2441,104,4258
1725,17/05/20,8:00 AM,West Bengal,-,-,872,232,2576
1726,18/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1727,18/05/20,8:00 AM,Andhra Pradesh,-,-,1456,50,2407
1728,18/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1729,18/05/20,8:00 AM,Assam,-,-,41,2,101
1730,18/05/20,8:00 AM,Bihar,-,-,475,8,1262
1731,18/05/20,8:00 AM,Chandigarh,-,-,51,3,191
1732,18/05/20,8:00 AM,Chhattisgarh,-,-,59,0,86
1733,18/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1734,18/05/20,8:00 AM,Delhi,-,-,4485,160,10054
1735,18/05/20,8:00 AM,Goa,-,-,7,0,29
1736,18/05/20,8:00 AM,Gujarat,-,-,4499,659,11379
1737,18/05/20,8:00 AM,Haryana,-,-,562,14,910
1738,18/05/20,8:00 AM,Himachal Pradesh,-,-,44,3,80
1739,18/05/20,8:00 AM,Jammu and Kashmir,-,-,575,13,1183
1740,18/05/20,8:00 AM,Jharkhand,-,-,113,3,223
1741,18/05/20,8:00 AM,Karnataka,-,-,509,37,1147
1742,18/05/20,8:00 AM,Kerala,-,-,497,4,601
1743,18/05/20,8:00 AM,Ladakh,-,-,24,0,43
1744,18/05/20,8:00 AM,Madhya Pradesh,-,-,2403,248,4977
1745,18/05/20,8:00 AM,Maharashtra,-,-,7688,1198,33053
1746,18/05/20,8:00 AM,Manipur,-,-,2,0,7
1747,18/05/20,8:00 AM,Meghalaya,-,-,11,1,13
1748,18/05/20,8:00 AM,Mizoram,-,-,1,0,1
1749,18/05/20,8:00 AM,Odisha,-,-,220,4,828
1750,18/05/20,8:00 AM,Puducherry,-,-,9,1,13
1751,18/05/20,8:00 AM,Punjab,-,-,1366,35,1964
1752,18/05/20,8:00 AM,Rajasthan,-,-,2992,131,5202
1753,18/05/20,8:00 AM,Tamil Nadu,-,-,4172,78,11224
1754,18/05/20,8:00 AM,Telengana,-,-,992,34,1551
1755,18/05/20,8:00 AM,Tripura,-,-,85,0,167
1756,18/05/20,8:00 AM,Uttarakhand,-,-,52,1,92
1757,18/05/20,8:00 AM,Uttar Pradesh,-,-,2441,104,4259
1758,18/05/20,8:00 AM,West Bengal,-,-,959,238,2677
1759,19/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1760,19/05/20,8:00 AM,Andhra Pradesh,-,-,1552,50,2474
1761,19/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1762,19/05/20,8:00 AM,Assam,-,-,41,2,107
1763,19/05/20,8:00 AM,Bihar,-,-,494,9,1391
1764,19/05/20,8:00 AM,Chandigarh,-,-,54,3,196
1765,19/05/20,8:00 AM,Chhattisgarh,-,-,59,0,93
1766,19/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1767,19/05/20,8:00 AM,Delhi,-,-,4485,168,10054
1768,19/05/20,8:00 AM,Goa,-,-,7,0,38
1769,19/05/20,8:00 AM,Gujarat,-,-,4804,694,11745
1770,19/05/20,8:00 AM,Haryana,-,-,598,14,928
1771,19/05/20,8:00 AM,Himachal Pradesh,-,-,44,3,90
1772,19/05/20,8:00 AM,Jammu and Kashmir,-,-,609,15,1289
1773,19/05/20,8:00 AM,Jharkhand,-,-,113,3,223
1774,19/05/20,8:00 AM,Karnataka,-,-,530,37,1246
1775,19/05/20,8:00 AM,Kerala,-,-,497,4,630
1776,19/05/20,8:00 AM,Ladakh,-,-,41,0,43
1777,19/05/20,8:00 AM,Madhya Pradesh,-,-,2435,252,5236
1778,19/05/20,8:00 AM,Maharashtra,-,-,8437,1249,35058
1779,19/05/20,8:00 AM,Manipur,-,-,2,0,7
1780,19/05/20,8:00 AM,Meghalaya,-,-,11,1,13
1781,19/05/20,8:00 AM,Mizoram,-,-,1,0,1
1782,19/05/20,8:00 AM,Odisha,-,-,220,4,876
1783,19/05/20,8:00 AM,Puducherry,-,-,9,1,18
1784,19/05/20,8:00 AM,Punjab,-,-,1547,37,1980
1785,19/05/20,8:00 AM,Rajasthan,-,-,3218,138,5507
1786,19/05/20,8:00 AM,Tamil Nadu,-,-,4406,81,11760
1787,19/05/20,8:00 AM,Telengana,-,-,1000,35,1597
1788,19/05/20,8:00 AM,Tripura,-,-,85,0,167
1789,19/05/20,8:00 AM,Uttarakhand,-,-,52,1,93
1790,19/05/20,8:00 AM,Uttar Pradesh,-,-,2783,118,4605
1791,19/05/20,8:00 AM,West Bengal,-,-,1006,244,2825
1792,20/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1793,20/05/20,8:00 AM,Andhra Pradesh,-,-,1621,52,2532
1794,20/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1795,20/05/20,8:00 AM,Assam,-,-,41,4,142
1796,20/05/20,8:00 AM,Bihar,-,-,534,9,1498
1797,20/05/20,8:00 AM,Chandigarh,-,-,57,3,200
1798,20/05/20,8:00 AM,Chhattisgarh,-,-,59,0,101
1799,20/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1800,20/05/20,8:00 AM,Delhi,-,-,4750,168,10554
1801,20/05/20,8:00 AM,Goa,-,-,7,0,46
1802,20/05/20,8:00 AM,Gujarat,-,-,5043,719,12140
1803,20/05/20,8:00 AM,Haryana,-,-,627,14,964
1804,20/05/20,8:00 AM,Himachal Pradesh,-,-,47,3,92
1805,20/05/20,8:00 AM,Jammu and Kashmir,-,-,653,17,1317
1806,20/05/20,8:00 AM,Jharkhand,-,-,127,3,231
1807,20/05/20,8:00 AM,Karnataka,-,-,544,40,1397
1808,20/05/20,8:00 AM,Kerala,-,-,497,4,642
1809,20/05/20,8:00 AM,Ladakh,-,-,43,0,43
1810,20/05/20,8:00 AM,Madhya Pradesh,-,-,2630,258,5465
1811,20/05/20,8:00 AM,Maharashtra,-,-,9639,1325,37136
1812,20/05/20,8:00 AM,Manipur,-,-,2,0,9
1813,20/05/20,8:00 AM,Meghalaya,-,-,12,1,13
1814,20/05/20,8:00 AM,Mizoram,-,-,1,0,1
1815,20/05/20,8:00 AM,Odisha,-,-,277,5,978
1816,20/05/20,8:00 AM,Puducherry,-,-,9,1,18
1817,20/05/20,8:00 AM,Punjab,-,-,1642,38,2002
1818,20/05/20,8:00 AM,Rajasthan,-,-,3337,143,5845
1819,20/05/20,8:00 AM,Tamil Nadu,-,-,4895,84,12448
1820,20/05/20,8:00 AM,Telengana,-,-,1010,38,1634
1821,20/05/20,8:00 AM,Tripura,-,-,116,0,173
1822,20/05/20,8:00 AM,Uttarakhand,-,-,52,1,111
1823,20/05/20,8:00 AM,Uttar Pradesh,-,-,2918,123,4926
1824,20/05/20,8:00 AM,West Bengal,-,-,1074,250,2961
1825,20/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1096
1826,21/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1827,21/05/20,8:00 AM,Andhra Pradesh,-,-,1640,53,2602
1828,21/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1829,21/05/20,8:00 AM,Assam,-,-,48,4,170
1830,21/05/20,8:00 AM,Bihar,-,-,571,10,1674
1831,21/05/20,8:00 AM,Chandigarh,-,-,57,3,202
1832,21/05/20,8:00 AM,Chhattisgarh,-,-,59,0,115
1833,21/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1834,21/05/20,8:00 AM,Delhi,-,-,5192,176,11088
1835,21/05/20,8:00 AM,Goa,-,-,7,0,50
1836,21/05/20,8:00 AM,Gujarat,-,-,5219,749,12537
1837,21/05/20,8:00 AM,Haryana,-,-,648,14,993
1838,21/05/20,8:00 AM,Himachal Pradesh,-,-,54,3,110
1839,21/05/20,8:00 AM,Jammu and Kashmir,-,-,678,18,1390
1840,21/05/20,8:00 AM,Jharkhand,-,-,127,3,231
1841,21/05/20,8:00 AM,Karnataka,-,-,556,41,1462
1842,21/05/20,8:00 AM,Kerala,-,-,502,4,666
1843,21/05/20,8:00 AM,Ladakh,-,-,43,0,44
1844,21/05/20,8:00 AM,Madhya Pradesh,-,-,2733,267,5735
1845,21/05/20,8:00 AM,Maharashtra,-,-,10318,1390,39297
1846,21/05/20,8:00 AM,Manipur,-,-,2,0,25
1847,21/05/20,8:00 AM,Meghalaya,-,-,12,1,14
1848,21/05/20,8:00 AM,Mizoram,-,-,1,0,1
1849,21/05/20,8:00 AM,Odisha,-,-,307,6,1052
1850,21/05/20,8:00 AM,Puducherry,-,-,9,0,18
1851,21/05/20,8:00 AM,Punjab,-,-,1794,38,2005
1852,21/05/20,8:00 AM,Rajasthan,-,-,3404,147,6015
1853,21/05/20,8:00 AM,Tamil Nadu,-,-,5882,87,13191
1854,21/05/20,8:00 AM,Telengana,-,-,1015,40,1661
1855,21/05/20,8:00 AM,Tripura,-,-,133,0,173
1856,21/05/20,8:00 AM,Uttarakhand,-,-,53,1,122
1857,21/05/20,8:00 AM,Uttar Pradesh,-,-,3066,127,5175
1858,21/05/20,8:00 AM,West Bengal,-,-,1136,253,3103
1859,21/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1403
1860,22/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1861,22/05/20,8:00 AM,Andhra Pradesh,-,-,1709,53,2647
1862,22/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1863,22/05/20,8:00 AM,Assam,-,-,54,4,203
1864,22/05/20,8:00 AM,Bihar,-,-,593,11,1982
1865,22/05/20,8:00 AM,Chandigarh,-,-,139,3,217
1866,22/05/20,8:00 AM,Chhattisgarh,-,-,59,0,128
1867,22/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1868,22/05/20,8:00 AM,Delhi,-,-,5567,194,11659
1869,22/05/20,8:00 AM,Goa,-,-,7,0,52
1870,22/05/20,8:00 AM,Gujarat,-,-,5488,773,12905
1871,22/05/20,8:00 AM,Haryana,-,-,681,15,1031
1872,22/05/20,8:00 AM,Himachal Pradesh,-,-,59,3,152
1873,22/05/20,8:00 AM,Jammu and Kashmir,-,-,684,20,1449
1874,22/05/20,8:00 AM,Jharkhand,-,-,129,3,290
1875,22/05/20,8:00 AM,Karnataka,-,-,571,41,1605
1876,22/05/20,8:00 AM,Kerala,-,-,510,4,690
1877,22/05/20,8:00 AM,Ladakh,-,-,43,0,44
1878,22/05/20,8:00 AM,Madhya Pradesh,-,-,2843,270,5981
1879,22/05/20,8:00 AM,Maharashtra,-,-,11726,1454,41642
1880,22/05/20,8:00 AM,Manipur,-,-,2,0,25
1881,22/05/20,8:00 AM,Meghalaya,-,-,12,1,14
1882,22/05/20,8:00 AM,Mizoram,-,-,1,0,1
1883,22/05/20,8:00 AM,Odisha,-,-,393,7,1103
1884,22/05/20,8:00 AM,Puducherry,-,-,10,0,20
1885,22/05/20,8:00 AM,Punjab,-,-,1819,39,2028
1886,22/05/20,8:00 AM,Rajasthan,-,-,3485,151,6227
1887,22/05/20,8:00 AM,Tamil Nadu,-,-,6282,94,13967
1888,22/05/20,8:00 AM,Telengana,-,-,1035,45,1699
1889,22/05/20,8:00 AM,Tripura,-,-,148,0,173
1890,22/05/20,8:00 AM,Uttarakhand,-,-,54,1,146
1891,22/05/20,8:00 AM,Uttar Pradesh,-,-,3204,138,5515
1892,22/05/20,8:00 AM,West Bengal,-,-,1193,259,3197
1893,22/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1620
1894,23/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1895,23/05/20,8:00 AM,Andhra Pradesh,-,-,1763,55,2709
1896,23/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1897,23/05/20,8:00 AM,Assam,-,-,54,4,259
1898,23/05/20,8:00 AM,Bihar,-,-,629,11,2177
1899,23/05/20,8:00 AM,Chandigarh,-,-,178,3,218
1900,23/05/20,8:00 AM,Chhattisgarh,-,-,62,0,172
1901,23/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,1
1902,23/05/20,8:00 AM,Delhi,-,-,5897,208,12319
1903,23/05/20,8:00 AM,Goa,-,-,16,0,54
1904,23/05/20,8:00 AM,Gujarat,-,-,5880,802,13268
1905,23/05/20,8:00 AM,Haryana,-,-,706,16,1067
1906,23/05/20,8:00 AM,Himachal Pradesh,-,-,59,3,168
1907,23/05/20,8:00 AM,Jammu and Kashmir,-,-,720,20,1489
1908,23/05/20,8:00 AM,Jharkhand,-,-,136,3,308
1909,23/05/20,8:00 AM,Karnataka,-,-,597,41,1743
1910,23/05/20,8:00 AM,Kerala,-,-,512,4,732
1911,23/05/20,8:00 AM,Ladakh,-,-,43,0,44
1912,23/05/20,8:00 AM,Madhya Pradesh,-,-,3089,272,6170
1913,23/05/20,8:00 AM,Maharashtra,-,-,12583,1517,44582
1914,23/05/20,8:00 AM,Manipur,-,-,2,0,26
1915,23/05/20,8:00 AM,Meghalaya,-,-,12,1,14
1916,23/05/20,8:00 AM,Mizoram,-,-,1,0,1
1917,23/05/20,8:00 AM,Odisha,-,-,436,7,1189
1918,23/05/20,8:00 AM,Puducherry,-,-,10,0,26
1919,23/05/20,8:00 AM,Punjab,-,-,1847,39,2029
1920,23/05/20,8:00 AM,Rajasthan,-,-,3680,153,6494
1921,23/05/20,8:00 AM,Tamil Nadu,-,-,7128,98,14753
1922,23/05/20,8:00 AM,Telengana,-,-,1043,45,1761
1923,23/05/20,8:00 AM,Tripura,-,-,152,0,175
1924,23/05/20,8:00 AM,Uttarakhand,-,-,56,1,153
1925,23/05/20,8:00 AM,Uttar Pradesh,-,-,3238,152,5735
1926,23/05/20,8:00 AM,West Bengal,-,-,1221,265,3332
1927,23/05/20,8:00 AM,Cases being reassigned to states,-,-,0,0,1899
1928,24/05/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1929,24/05/20,8:00 AM,Andhra Pradesh,-,-,1809,56,2757
1930,24/05/20,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1931,24/05/20,8:00 AM,Assam,-,-,55,4,329
1932,24/05/20,8:00 AM,Bihar,-,-,653,11,2380
1933,24/05/20,8:00 AM,Chandigarh,-,-,179,3,225
1934,24/05/20,8:00 AM,Chhattisgarh,-,-,64,0,214
1935,24/05/20,8:00 AM,Dadar Nagar Haveli,-,-,0,0,2
1936,24/05/20,8:00 AM,Delhi,-,-,6267,231,12910
1937,24/05/20,8:00 AM,Goa,-,-,16,0,55
1938,24/05/20,8:00 AM,Gujarat,-,-,6169,829,13664
1939,24/05/20,8:00 AM,Haryana,-,-,750,16,1131
1940,24/05/20,8:00 AM,Himachal Pradesh,-,-,61,3,185
1941,24/05/20,8:00 AM,Jammu and Kashmir,-,-,774,21,1569
1942,24/05/20,8:00 AM,Jharkhand,-,-,141,4,350
1943,24/05/20,8:00 AM,Karnataka,-,-,608,42,1959
1944,24/05/20,8:00 AM,Kerala,-,-,515,4,795
1945,24/05/20,8:00 AM,Ladakh,-,-,43,0,49
1946,24/05/20,8:00 AM,Madhya Pradesh,-,-,3267,281,6371
1947,24/05/20,8:00 AM,Maharashtra,-,-,13404,1577,47190
